date,code_usine,code_produit,qte_produite,qte_rebut
2024-12-30,U05,P004,10931,245
2024-12-30,U05,P009,7882,273
2024-12-30,U05,P011,6813,222
2024-12-30,U06,P007,5977,238
2024-12-30,U06,P010,9533,356
2024-12-30,U06,P002,13660,151
2024-12-30,U06,P003,8269,151
2024-12-30,U06,P006,8216,332
2024-12-30,U06,P005,12534,100
2024-12-30,U07,P004,482,19
2024-12-30,U07,P008,13617,416
2024-12-30,U07,P009,5661,96
2024-12-30,U07,P002,7889,303
2024-12-30,U07,P005,5560,83
2024-12-30,U07,P007,8378,145
2024-12-30,U07,P001,4062,180
2024-12-30,U08,P007,9112,129
2024-12-30,U08,P011,7179,79
2024-12-30,U08,P004,3671,152
2024-12-30,U08,P010,10993,212
2024-12-30,U08,P001,12988,178
2024-12-30,U08,P005,16097,446
2024-12-30,U08,P006,5385,106
2025-01-06,U01,P010,4780,83
2025-01-06,U01,P006,9733,153
2025-01-06,U01,P009,4384,149
2025-01-06,U01,P003,4632,100
2025-01-06,U02,P012,8094,276
2025-01-06,U02,P002,8649,318
2025-01-06,U02,P001,7833,211
2025-01-06,U02,P005,5696,80
2025-01-06,U02,P003,8881,182
2025-01-06,U02,P006,3752,39
2025-01-06,U02,P010,4481,195
2025-01-06,U03,P001,3548,51
2025-01-06,U03,P004,7364,269
2025-01-06,U03,P012,9085,384
2025-01-06,U03,P008,10135,151
2025-01-06,U03,P006,6750,158
2025-01-06,U03,P005,6654,135
2025-01-06,U04,P009,6337,255
2025-01-06,U04,P008,6798,93
2025-01-06,U04,P011,7030,279
2025-01-06,U04,P001,7460,80
2025-01-06,U04,P004,9634,273
2025-01-06,U04,P002,6070,269
2025-01-06,U04,P005,4327,104
2025-01-06,U05,P010,8415,171
2025-01-06,U05,P002,6649,110
2025-01-06,U05,P005,6685,175
2025-01-06,U05,P011,5708,57
2025-01-06,U05,P004,5359,207
2025-01-06,U05,P006,4421,104
2025-01-06,U06,P007,5120,229
2025-01-06,U06,P001,9279,78
2025-01-06,U06,P012,10662,240
2025-01-06,U06,P011,6521,83
2025-01-06,U06,P006,5343,59
2025-01-06,U06,P004,9117,249
2025-01-06,U06,P008,6289,202
2025-01-06,U07,P012,8795,203
2025-01-06,U07,P006,4632,103
2025-01-06,U07,P005,7306,228
2025-01-06,U07,P010,4565,178
2025-01-06,U07,P011,8385,340
2025-01-06,U08,P010,10158,425
2025-01-06,U08,P004,8015,76
2025-01-06,U08,P003,7631,64
2025-01-06,U08,P001,6335,168
2025-01-06,U08,P007,4873,91
2025-01-06,U08,P002,10001,101
2025-01-13,U01,P009,1262,40
2025-01-13,U01,P005,7740,310
2025-01-13,U01,P004,5253,106
2025-01-13,U01,P002,5764,108
2025-01-13,U01,P011,10081,335
2025-01-13,U02,P012,3729,112
2025-01-13,U02,P004,6594,216
2025-01-13,U02,P007,8594,120
2025-01-13,U02,P011,10593,424
2025-01-13,U02,P010,6902,73
2025-01-13,U02,P009,6195,55
2025-01-13,U02,P001,4329,170
2025-01-13,U03,P007,6927,82
2025-01-13,U03,P011,10331,388
2025-01-13,U03,P002,3892,117
2025-01-13,U03,P012,4948,136
2025-01-13,U03,P005,3481,75
2025-01-13,U04,P003,6325,102
2025-01-13,U04,P006,9887,344
2025-01-13,U04,P001,4831,83
2025-01-13,U04,P012,7444,94
2025-01-13,U04,P005,9725,149
2025-01-13,U04,P011,10181,304
2025-01-13,U05,P006,7454,304
2025-01-13,U05,P005,8098,162
2025-01-13,U05,P008,6725,214
2025-01-13,U05,P010,3243,26
2025-01-13,U05,P007,6737,209
2025-01-13,U05,P003,7683,229
2025-01-13,U06,P005,7039,259
2025-01-13,U06,P009,7282,168
2025-01-13,U06,P006,5828,77
2025-01-13,U06,P008,7399,182
2025-01-13,U06,P010,12291,501
2025-01-13,U06,P012,7520,261
2025-01-13,U06,P007,12971,447
2025-01-13,U07,P009,8844,264
2025-01-13,U07,P006,5235,113
2025-01-13,U07,P010,4975,153
2025-01-13,U07,P005,8579,140
2025-01-13,U07,P001,5931,81
2025-01-13,U08,P010,7611,149
2025-01-13,U08,P012,11852,250
2025-01-13,U08,P004,8725,325
2025-01-13,U08,P006,11414,360
2025-01-13,U08,P008,9482,296
2025-01-20,U01,P012,4770,172
2025-01-20,U01,P007,6758,139
2025-01-20,U01,P002,6246,228
2025-01-20,U01,P004,10774,103
2025-01-20,U01,P001,5352,80
2025-01-20,U01,P006,8580,255
2025-01-20,U01,P008,10532,310
2025-01-20,U02,P009,5821,180
2025-01-20,U02,P002,5244,130
2025-01-20,U02,P004,7849,292
2025-01-20,U02,P006,10475,352
2025-01-20,U03,P005,2685,95
2025-01-20,U03,P001,5194,134
2025-01-20,U03,P003,8001,288
2025-01-20,U03,P006,7675,233
2025-01-20,U04,P004,9276,87
2025-01-20,U04,P011,7552,74
2025-01-20,U04,P002,7325,60
2025-01-20,U04,P003,5508,148
2025-01-20,U04,P006,6328,161
2025-01-20,U04,P007,8644,378
2025-01-20,U05,P012,6266,140
2025-01-20,U05,P007,8509,251
2025-01-20,U05,P001,2802,45
2025-01-20,U05,P011,7708,306
2025-01-20,U05,P002,6233,52
2025-01-20,U05,P006,5409,75
2025-01-20,U05,P010,5229,105
2025-01-20,U06,P008,8237,253
2025-01-20,U06,P002,2975,24
2025-01-20,U06,P009,8381,68
2025-01-20,U06,P005,5491,159
2025-01-20,U06,P003,9148,381
2025-01-20,U06,P001,9305,194
2025-01-20,U06,P004,7334,81
2025-01-20,U07,P010,2611,23
2025-01-20,U07,P003,8285,251
2025-01-20,U07,P005,4604,128
2025-01-20,U07,P007,1000,44
2025-01-20,U07,P001,10306,315
2025-01-20,U07,P012,3782,44
2025-01-20,U07,P008,8970,84
2025-01-20,U08,P001,7484,228
2025-01-20,U08,P004,10751,212
2025-01-20,U08,P009,4342,103
2025-01-20,U08,P002,10103,273
2025-01-20,U08,P005,6616,188
2025-01-27,U01,P011,6412,83
2025-01-27,U01,P008,8852,388
2025-01-27,U01,P010,7307,267
2025-01-27,U01,P009,6144,215
2025-01-27,U01,P004,8246,80
2025-01-27,U01,P005,4609,149
2025-01-27,U01,P007,7801,241
2025-01-27,U02,P003,6634,144
2025-01-27,U02,P012,9503,124
2025-01-27,U02,P011,8454,345
2025-01-27,U02,P009,8729,320
2025-01-27,U02,P004,5413,218
2025-01-27,U02,P002,7155,224
2025-01-27,U03,P010,9115,115
2025-01-27,U03,P005,11368,452
2025-01-27,U03,P008,11818,429
2025-01-27,U03,P009,5929,67
2025-01-27,U04,P002,9663,258
2025-01-27,U04,P008,5658,201
2025-01-27,U04,P003,8451,167
2025-01-27,U04,P010,6219,268
2025-01-27,U04,P004,4231,75
2025-01-27,U05,P005,5471,163
2025-01-27,U05,P006,8302,328
2025-01-27,U05,P009,8332,157
2025-01-27,U05,P003,5805,161
2025-01-27,U05,P008,5327,88
2025-01-27,U06,P012,5053,106
2025-01-27,U06,P005,9202,393
2025-01-27,U06,P003,4185,108
2025-01-27,U06,P009,7040,121
2025-01-27,U07,P004,9171,408
2025-01-27,U07,P011,4457,112
2025-01-27,U07,P010,6824,280
2025-01-27,U07,P007,7181,173
2025-01-27,U07,P001,9012,154
2025-01-27,U08,P007,7002,88
2025-01-27,U08,P008,7222,143
2025-01-27,U08,P011,5092,140
2025-01-27,U08,P001,6986,95
2025-01-27,U08,P010,6277,191
2025-02-03,U01,P009,8712,328
2025-02-03,U01,P010,3592,100
2025-02-03,U01,P003,6999,176
2025-02-03,U01,P002,5193,89
2025-02-03,U01,P012,9355,232
2025-02-03,U01,P005,8509,344
2025-02-03,U02,P009,4173,169
2025-02-03,U02,P003,2697,69
2025-02-03,U02,P002,10222,301
2025-02-03,U02,P007,6799,55
2025-02-03,U02,P011,8467,380
2025-02-03,U02,P004,7817,253
2025-02-03,U03,P002,8749,73
2025-02-03,U03,P009,7113,273
2025-02-03,U03,P011,6275,175
2025-02-03,U03,P010,9504,258
2025-02-03,U04,P002,7987,314
2025-02-03,U04,P003,9328,80
2025-02-03,U04,P004,4047,61
2025-02-03,U04,P008,11041,234
2025-02-03,U04,P012,4845,165
2025-02-03,U04,P001,10136,404
2025-02-03,U05,P010,3269,85
2025-02-03,U05,P008,10163,379
2025-02-03,U05,P003,9816,104
2025-02-03,U05,P004,6249,186
2025-02-03,U06,P001,9902,299
2025-02-03,U06,P003,4394,76
2025-02-03,U06,P010,11512,516
2025-02-03,U06,P006,8812,303
2025-02-03,U06,P005,7294,66
2025-02-03,U07,P009,10497,396
2025-02-03,U07,P010,8298,194
2025-02-03,U07,P003,7224,190
2025-02-03,U07,P002,9971,358
2025-02-03,U08,P008,6502,261
2025-02-03,U08,P001,7998,288
2025-02-03,U08,P002,3871,42
2025-02-03,U08,P007,9671,333
2025-02-03,U08,P005,10648,475
2025-02-03,U08,P012,10549,443
2025-02-03,U08,P006,5783,50
2025-02-10,U01,P003,9110,377
2025-02-10,U01,P010,3203,101
2025-02-10,U01,P011,7222,108
2025-02-10,U01,P004,5994,262
2025-02-10,U01,P008,8861,93
2025-02-10,U01,P005,10350,162
2025-02-10,U01,P001,6834,268
2025-02-10,U02,P004,8982,166
2025-02-10,U02,P001,8940,263
2025-02-10,U02,P011,12580,364
2025-02-10,U02,P007,6112,210
2025-02-10,U02,P005,5393,232
2025-02-10,U02,P006,9538,167
2025-02-10,U03,P011,2081,63
2025-02-10,U03,P010,11719,226
2025-02-10,U03,P006,5211,42
2025-02-10,U03,P003,8981,230
2025-02-10,U04,P010,10443,205
2025-02-10,U04,P004,7329,265
2025-02-10,U04,P005,4751,208
2025-02-10,U04,P006,13146,200
2025-02-10,U04,P008,1920,83
2025-02-10,U04,P009,5849,74
2025-02-10,U05,P009,7191,125
2025-02-10,U05,P002,8376,94
2025-02-10,U05,P011,6683,265
2025-02-10,U05,P010,7888,284
2025-02-10,U05,P005,8221,358
2025-02-10,U06,P012,12739,440
2025-02-10,U06,P004,9784,157
2025-02-10,U06,P005,9297,278
2025-02-10,U06,P003,10540,448
2025-02-10,U06,P009,6134,113
2025-02-10,U07,P011,4501,44
2025-02-10,U07,P001,10275,349
2025-02-10,U07,P012,1185,25
2025-02-10,U07,P007,11250,168
2025-02-10,U07,P008,5604,137
2025-02-10,U07,P003,9840,414
2025-02-10,U07,P005,5628,219
2025-02-10,U08,P011,8162,124
2025-02-10,U08,P012,9824,173
2025-02-10,U08,P003,5952,159
2025-02-10,U08,P007,11473,134
2025-02-17,U01,P004,9465,156
2025-02-17,U01,P001,7291,179
2025-02-17,U01,P010,6189,274
2025-02-17,U01,P012,10629,406
2025-02-17,U01,P008,5574,118
2025-02-17,U01,P007,6004,140
2025-02-17,U02,P001,9616,98
2025-02-17,U02,P004,7954,136
2025-02-17,U02,P010,4258,44
2025-02-17,U02,P006,5334,133
2025-02-17,U02,P012,11349,170
2025-02-17,U03,P007,5137,98
2025-02-17,U03,P005,7825,173
2025-02-17,U03,P009,11104,181
2025-02-17,U03,P006,10117,146
2025-02-17,U04,P002,8131,324
2025-02-17,U04,P007,5987,259
2025-02-17,U04,P010,6281,202
2025-02-17,U04,P011,6932,145
2025-02-17,U05,P004,8769,387
2025-02-17,U05,P001,11964,458
2025-02-17,U05,P005,6023,165
2025-02-17,U05,P002,5419,189
2025-02-17,U06,P003,4496,45
2025-02-17,U06,P007,7552,268
2025-02-17,U06,P005,8030,212
2025-02-17,U06,P009,9587,353
2025-02-17,U06,P008,4757,180
2025-02-17,U06,P006,8065,76
2025-02-17,U06,P002,8411,290
2025-02-17,U07,P003,6675,288
2025-02-17,U07,P005,11500,204
2025-02-17,U07,P011,7182,223
2025-02-17,U07,P002,6920,162
2025-02-17,U07,P007,9876,192
2025-02-17,U07,P012,12544,423
2025-02-17,U07,P004,5707,107
2025-02-17,U08,P003,7253,217
2025-02-17,U08,P007,4245,45
2025-02-17,U08,P010,9624,357
2025-02-17,U08,P006,8087,81
2025-02-17,U08,P011,7673,161
2025-02-24,U01,P008,8401,153
2025-02-24,U01,P002,7220,154
2025-02-24,U01,P007,5489,82
2025-02-24,U01,P010,5853,219
2025-02-24,U01,P005,6734,178
2025-02-24,U02,P009,6687,158
2025-02-24,U02,P012,7733,213
2025-02-24,U02,P002,5288,157
2025-02-24,U02,P003,6257,186
2025-02-24,U02,P005,7514,148
2025-02-24,U03,P002,10227,239
2025-02-24,U03,P009,9389,153
2025-02-24,U03,P004,8099,330
2025-02-24,U03,P011,6702,126
2025-02-24,U03,P005,11375,185
2025-02-24,U03,P010,8363,67
2025-02-24,U04,P006,9332,267
2025-02-24,U04,P007,8174,224
2025-02-24,U04,P012,8211,188
2025-02-24,U04,P010,10972,167
2025-02-24,U05,P010,9118,87
2025-02-24,U05,P005,10449,435
2025-02-24,U05,P004,7224,287
2025-02-24,U05,P001,10087,330
2025-02-24,U05,P002,4384,122
2025-02-24,U05,P003,6288,253
2025-02-24,U05,P006,9241,176
2025-02-24,U06,P006,11708,243
2025-02-24,U06,P010,8554,99
2025-02-24,U06,P009,7330,132
2025-02-24,U06,P003,10233,419
2025-02-24,U06,P011,6851,206
2025-02-24,U06,P001,2670,96
2025-02-24,U06,P002,9001,273
2025-02-24,U07,P007,8730,251
2025-02-24,U07,P011,4999,46
2025-02-24,U07,P008,7358,244
2025-02-24,U07,P006,10649,410
2025-02-24,U07,P003,10165,90
2025-02-24,U07,P004,8505,303
2025-02-24,U08,P011,9909,221
2025-02-24,U08,P001,7477,98
2025-02-24,U08,P006,7495,106
2025-02-24,U08,P008,6147,126
2025-02-24,U08,P009,6504,266
2025-02-24,U08,P002,6929,165
2025-03-03,U01,P004,9361,312
2025-03-03,U01,P011,13682,150
2025-03-03,U01,P003,8389,356
2025-03-03,U01,P006,5422,127
2025-03-03,U01,P007,8726,277
2025-03-03,U01,P010,2010,90
2025-03-03,U01,P001,8761,148
2025-03-03,U02,P006,8009,86
2025-03-03,U02,P005,13783,376
2025-03-03,U02,P011,8173,143
2025-03-03,U02,P001,9614,323
2025-03-03,U02,P009,10673,187
2025-03-03,U03,P005,16227,606
2025-03-03,U03,P001,11603,439
2025-03-03,U03,P003,8378,154
2025-03-03,U03,P011,9408,224
2025-03-03,U03,P004,10439,109
2025-03-03,U03,P007,6717,153
2025-03-03,U03,P012,11055,351
2025-03-03,U04,P012,16654,686
2025-03-03,U04,P011,9985,219
2025-03-03,U04,P007,7955,332
2025-03-03,U04,P002,6213,166
2025-03-03,U04,P004,6723,142
2025-03-03,U04,P003,8594,376
2025-03-03,U05,P004,7982,288
2025-03-03,U05,P001,6222,112
2025-03-03,U05,P005,6491,113
2025-03-03,U05,P012,6011,58
2025-03-03,U05,P002,9565,138
2025-03-03,U06,P012,9440,140
2025-03-03,U06,P003,6844,197
2025-03-03,U06,P004,10596,203
2025-03-03,U06,P009,5159,57
2025-03-03,U06,P010,8961,106
2025-03-03,U06,P011,7284,180
2025-03-03,U06,P007,13279,147
2025-03-03,U07,P008,9476,205
2025-03-03,U07,P012,8925,300
2025-03-03,U07,P002,10545,195
2025-03-03,U07,P009,6438,272
2025-03-03,U07,P003,7041,106
2025-03-03,U08,P007,6017,191
2025-03-03,U08,P012,12358,417
2025-03-03,U08,P003,7732,146
2025-03-03,U08,P006,13381,349
2025-03-03,U08,P001,10631,286
2025-03-10,U01,P001,8087,209
2025-03-10,U01,P011,15993,166
2025-03-10,U01,P012,6046,81
2025-03-10,U01,P008,12350,404
2025-03-10,U01,P003,6960,281
2025-03-10,U01,P006,9068,402
2025-03-10,U02,P001,7397,158
2025-03-10,U02,P008,4716,43
2025-03-10,U02,P012,7377,279
2025-03-10,U02,P005,6222,181
2025-03-10,U02,P004,11903,157
2025-03-10,U02,P011,4264,69
2025-03-10,U02,P009,8325,92
2025-03-10,U03,P001,8557,346
2025-03-10,U03,P005,6812,264
2025-03-10,U03,P008,6478,154
2025-03-10,U03,P003,12650,117
2025-03-10,U04,P010,11327,257
2025-03-10,U04,P002,12487,394
2025-03-10,U04,P012,11423,255
2025-03-10,U04,P007,10021,278
2025-03-10,U04,P005,6722,69
2025-03-10,U05,P006,1068,25
2025-03-10,U05,P011,13877,347
2025-03-10,U05,P009,11917,447
2025-03-10,U05,P005,12977,391
2025-03-10,U05,P010,11359,201
2025-03-10,U05,P001,9527,247
2025-03-10,U06,P003,3728,105
2025-03-10,U06,P008,11420,246
2025-03-10,U06,P006,3993,161
2025-03-10,U06,P004,11112,138
2025-03-10,U06,P010,12275,447
2025-03-10,U06,P011,11555,259
2025-03-10,U07,P007,6137,143
2025-03-10,U07,P005,12748,160
2025-03-10,U07,P004,8167,241
2025-03-10,U07,P009,12545,451
2025-03-10,U08,P009,6626,190
2025-03-10,U08,P011,14627,624
2025-03-10,U08,P006,6586,88
2025-03-10,U08,P005,11331,277
2025-03-10,U08,P001,4785,52
2025-03-10,U08,P010,4736,202
2025-03-17,U01,P011,5544,165
2025-03-17,U01,P004,6350,246
2025-03-17,U01,P003,10350,363
2025-03-17,U01,P010,11140,224
2025-03-17,U01,P009,6418,67
2025-03-17,U01,P007,9440,368
2025-03-17,U02,P007,8470,153
2025-03-17,U02,P003,10715,213
2025-03-17,U02,P011,7661,185
2025-03-17,U02,P006,8689,270
2025-03-17,U02,P005,12173,165
2025-03-17,U02,P004,9631,374
2025-03-17,U02,P008,5470,53
2025-03-17,U03,P006,10244,122
2025-03-17,U03,P007,7021,275
2025-03-17,U03,P011,8346,261
2025-03-17,U03,P010,10147,297
2025-03-17,U03,P001,10606,369
2025-03-17,U03,P003,14169,412
2025-03-17,U03,P005,9549,283
2025-03-17,U04,P008,3504,135
2025-03-17,U04,P009,12498,411
2025-03-17,U04,P012,5998,118
2025-03-17,U04,P001,9567,212
2025-03-17,U04,P004,10472,119
2025-03-17,U05,P009,8189,297
2025-03-17,U05,P010,7171,307
2025-03-17,U05,P006,10050,170
2025-03-17,U05,P005,7999,257
2025-03-17,U06,P012,4179,86
2025-03-17,U06,P001,8536,190
2025-03-17,U06,P011,8880,326
2025-03-17,U06,P008,6660,258
2025-03-17,U06,P003,6037,245
2025-03-17,U07,P003,2356,80
2025-03-17,U07,P001,13519,169
2025-03-17,U07,P012,12384,410
2025-03-17,U07,P008,10076,194
2025-03-17,U07,P011,4282,155
2025-03-17,U07,P002,5271,145
2025-03-17,U08,P001,10461,451
2025-03-17,U08,P004,10228,356
2025-03-17,U08,P003,8836,380
2025-03-17,U08,P009,8719,345
2025-03-17,U08,P010,9863,438
2025-03-24,U01,P009,8472,233
2025-03-24,U01,P005,11246,204
2025-03-24,U01,P011,12551,225
2025-03-24,U01,P007,13782,441
2025-03-24,U01,P002,5971,193
2025-03-24,U02,P011,6323,214
2025-03-24,U02,P001,3017,130
2025-03-24,U02,P003,10318,214
2025-03-24,U02,P002,6465,173
2025-03-24,U02,P005,9371,361
2025-03-24,U03,P012,9394,328
2025-03-24,U03,P009,7212,321
2025-03-24,U03,P004,5832,160
2025-03-24,U03,P001,8276,301
2025-03-24,U04,P002,7867,174
2025-03-24,U04,P008,4124,50
2025-03-24,U04,P010,8110,240
2025-03-24,U04,P004,8163,204
2025-03-24,U05,P011,6657,290
2025-03-24,U05,P008,9681,252
2025-03-24,U05,P004,11877,428
2025-03-24,U05,P006,13361,352
2025-03-24,U05,P012,1555,38
2025-03-24,U05,P007,7950,298
2025-03-24,U05,P002,13113,500
2025-03-24,U06,P004,7717,300
2025-03-24,U06,P012,5885,155
2025-03-24,U06,P009,7422,69
2025-03-24,U06,P010,12593,243
2025-03-24,U06,P008,8187,239
2025-03-24,U06,P006,10257,227
2025-03-24,U07,P005,10123,185
2025-03-24,U07,P010,8488,265
2025-03-24,U07,P002,4305,121
2025-03-24,U07,P004,16092,179
2025-03-24,U07,P009,9960,243
2025-03-24,U08,P011,10765,384
2025-03-24,U08,P002,12060,248
2025-03-24,U08,P009,7942,150
2025-03-24,U08,P004,8376,206
2025-03-31,U01,P004,14922,627
2025-03-31,U01,P007,8969,289
2025-03-31,U01,P008,9870,384
2025-03-31,U01,P010,7114,172
2025-03-31,U02,P008,9386,189
2025-03-31,U02,P007,15190,192
2025-03-31,U02,P005,11446,409
2025-03-31,U02,P012,7976,229
2025-03-31,U03,P012,8771,195
2025-03-31,U03,P011,9369,345
2025-03-31,U03,P007,8864,195
2025-03-31,U03,P004,9097,134
2025-03-31,U03,P005,9706,296
2025-03-31,U03,P009,8631,278
2025-03-31,U04,P008,9011,187
2025-03-31,U04,P001,4532,168
2025-03-31,U04,P005,10474,167
2025-03-31,U04,P006,6851,186
2025-03-31,U05,P009,12114,527
2025-03-31,U05,P007,8068,90
2025-03-31,U05,P005,7192,263
2025-03-31,U05,P001,9509,384
2025-03-31,U05,P003,11808,255
2025-03-31,U06,P005,14411,304
2025-03-31,U06,P011,7926,223
2025-03-31,U06,P008,11830,423
2025-03-31,U06,P006,7501,234
2025-03-31,U06,P003,4845,57
2025-03-31,U06,P010,12288,257
2025-03-31,U07,P006,8694,153
2025-03-31,U07,P002,11771,296
2025-03-31,U07,P001,13036,140
2025-03-31,U07,P004,7417,179
2025-03-31,U07,P010,11375,171
2025-03-31,U07,P005,10138,101
2025-03-31,U07,P008,9534,278
2025-03-31,U08,P003,3331,46
2025-03-31,U08,P007,7813,161
2025-03-31,U08,P012,9177,334
2025-03-31,U08,P004,12142,241
2025-03-31,U08,P001,10455,143
2025-03-31,U08,P011,14621,521
2025-03-31,U08,P002,6800,217
2025-04-07,U01,P007,9402,178
2025-04-07,U01,P009,10740,383
2025-04-07,U01,P011,14362,544
2025-04-07,U01,P004,8990,319
2025-04-07,U01,P006,8103,298
2025-04-07,U02,P008,15982,509
2025-04-07,U02,P002,16105,220
2025-04-07,U02,P011,10173,316
2025-04-07,U02,P007,10087,316
2025-04-07,U02,P009,10110,316
2025-04-07,U02,P004,15192,191
2025-04-07,U03,P003,13263,326
2025-04-07,U03,P002,7206,159
2025-04-07,U03,P011,7672,195
2025-04-07,U03,P006,11287,359
2025-04-07,U03,P005,11397,306
2025-04-07,U03,P008,22041,661
2025-04-07,U04,P007,16401,435
2025-04-07,U04,P012,15522,426
2025-04-07,U04,P005,10597,450
2025-04-07,U04,P002,8554,314
2025-04-07,U04,P009,6765,295
2025-04-07,U04,P010,14547,500
2025-04-07,U04,P008,5570,222
2025-04-07,U05,P010,17069,241
2025-04-07,U05,P004,10287,282
2025-04-07,U05,P012,9916,293
2025-04-07,U05,P011,8033,297
2025-04-07,U05,P006,13778,585
2025-04-07,U05,P009,11896,492
2025-04-07,U06,P001,6762,78
2025-04-07,U06,P012,8904,304
2025-04-07,U06,P007,4893,188
2025-04-07,U06,P010,7361,117
2025-04-07,U06,P011,3486,55
2025-04-07,U06,P002,12631,142
2025-04-07,U06,P005,5380,233
2025-04-07,U07,P004,11027,150
2025-04-07,U07,P003,5935,251
2025-04-07,U07,P002,13856,330
2025-04-07,U07,P006,8815,301
2025-04-07,U07,P009,8431,342
2025-04-07,U08,P011,10134,388
2025-04-07,U08,P004,18974,367
2025-04-07,U08,P008,16512,714
2025-04-07,U08,P001,11224,373
2025-04-07,U08,P005,7489,271
2025-04-07,U08,P002,11197,216
2025-04-07,U08,P009,11416,487
2025-04-14,U01,P002,2944,48
2025-04-14,U01,P007,7591,238
2025-04-14,U01,P004,9601,123
2025-04-14,U01,P008,10033,362
2025-04-14,U01,P001,13079,449
2025-04-14,U01,P005,7689,265
2025-04-14,U01,P012,5731,96
2025-04-14,U02,P001,15106,272
2025-04-14,U02,P009,7056,94
2025-04-14,U02,P007,11929,157
2025-04-14,U02,P012,1348,36
2025-04-14,U02,P008,9649,237
2025-04-14,U02,P005,15028,476
2025-04-14,U03,P009,12679,366
2025-04-14,U03,P003,5819,143
2025-04-14,U03,P002,11915,329
2025-04-14,U03,P007,15733,284
2025-04-14,U03,P006,11395,446
2025-04-14,U04,P011,12023,409
2025-04-14,U04,P002,13046,206
2025-04-14,U04,P006,11704,102
2025-04-14,U04,P004,8876,364
2025-04-14,U04,P010,16220,172
2025-04-14,U04,P001,12487,447
2025-04-14,U05,P002,5256,64
2025-04-14,U05,P009,9945,410
2025-04-14,U05,P012,11809,143
2025-04-14,U05,P004,5592,140
2025-04-14,U05,P007,10329,335
2025-04-14,U05,P008,5652,83
2025-04-14,U05,P001,12923,310
2025-04-14,U06,P011,16010,228
2025-04-14,U06,P010,8772,378
2025-04-14,U06,P009,9861,403
2025-04-14,U06,P005,8979,317
2025-04-14,U06,P006,12159,168
2025-04-14,U06,P008,12764,451
2025-04-14,U06,P003,6708,80
2025-04-14,U07,P004,12623,483
2025-04-14,U07,P010,15292,402
2025-04-14,U07,P008,7930,212
2025-04-14,U07,P007,11009,344
2025-04-14,U07,P009,7332,251
2025-04-14,U07,P003,10774,400
2025-04-14,U08,P010,9554,240
2025-04-14,U08,P002,9613,365
2025-04-14,U08,P003,6966,208
2025-04-14,U08,P005,10689,288
2025-04-14,U08,P008,8483,376
2025-04-14,U08,P001,13269,479
2025-04-14,U08,P011,11860,196
2025-04-21,U01,P004,16853,475
2025-04-21,U01,P011,11521,267
2025-04-21,U01,P008,10474,243
2025-04-21,U01,P002,6695,111
2025-04-21,U01,P010,12385,497
2025-04-21,U02,P004,5193,60
2025-04-21,U02,P001,8115,342
2025-04-21,U02,P003,10755,343
2025-04-21,U02,P006,14010,307
2025-04-21,U02,P008,9343,170
2025-04-21,U02,P012,12995,295
2025-04-21,U03,P009,7260,90
2025-04-21,U03,P001,9869,179
2025-04-21,U03,P002,8495,297
2025-04-21,U03,P007,12958,257
2025-04-21,U04,P006,11502,179
2025-04-21,U04,P001,2125,37
2025-04-21,U04,P008,14787,241
2025-04-21,U04,P002,8404,201
2025-04-21,U04,P012,13322,587
2025-04-21,U04,P011,14528,237
2025-04-21,U05,P004,10075,400
2025-04-21,U05,P007,7551,249
2025-04-21,U05,P009,15732,443
2025-04-21,U05,P012,9659,261
2025-04-21,U06,P001,11212,249
2025-04-21,U06,P002,9466,371
2025-04-21,U06,P007,11846,489
2025-04-21,U06,P003,15419,569
2025-04-21,U06,P006,13117,261
2025-04-21,U06,P012,11138,285
2025-04-21,U07,P010,9252,382
2025-04-21,U07,P012,12309,287
2025-04-21,U07,P004,6677,275
2025-04-21,U07,P007,7197,255
2025-04-21,U08,P011,12243,180
2025-04-21,U08,P009,10413,412
2025-04-21,U08,P008,7723,274
2025-04-21,U08,P005,8218,264
2025-04-21,U08,P012,8103,346
2025-04-28,U01,P005,10528,96
2025-04-28,U01,P012,11786,334
2025-04-28,U01,P008,7023,82
2025-04-28,U01,P001,12615,482
2025-04-28,U01,P004,9941,351
2025-04-28,U01,P002,19123,273
2025-04-28,U01,P010,13887,423
2025-04-28,U02,P003,10647,108
2025-04-28,U02,P002,12071,198
2025-04-28,U02,P006,15358,380
2025-04-28,U02,P007,2293,62
2025-04-28,U03,P004,8193,330
2025-04-28,U03,P002,8102,305
2025-04-28,U03,P001,3775,38
2025-04-28,U03,P011,8050,240
2025-04-28,U04,P006,7405,222
2025-04-28,U04,P009,10453,407
2025-04-28,U04,P010,9225,305
2025-04-28,U04,P012,6107,108
2025-04-28,U04,P007,10318,113
2025-04-28,U04,P003,14539,645
2025-04-28,U05,P002,15595,487
2025-04-28,U05,P003,8557,264
2025-04-28,U05,P010,13058,321
2025-04-28,U05,P012,8791,372
2025-04-28,U05,P001,6328,59
2025-04-28,U05,P004,11342,229
2025-04-28,U06,P006,8061,190
2025-04-28,U06,P009,8771,238
2025-04-28,U06,P001,7466,82
2025-04-28,U06,P008,4116,145
2025-04-28,U06,P011,11599,455
2025-04-28,U07,P003,10677,194
2025-04-28,U07,P011,17073,202
2025-04-28,U07,P008,13445,532
2025-04-28,U07,P004,10166,412
2025-04-28,U08,P002,9847,121
2025-04-28,U08,P003,9200,377
