date,code_produit,code_usine,stock_qte,stock_valeur
2025-11-10,P011,U02,3108,5827.5
2025-11-10,P007,U03,2924,27412.5
2025-11-10,P003,U03,3779,22107.15
2025-11-10,P006,U03,366,1619.55
2025-11-10,P005,U03,0,0.0
2025-11-10,P004,U03,3579,17447.62
2025-11-10,P007,U04,3300,30937.5
2025-11-10,P004,U04,1167,5689.12
2025-11-10,P002,U04,5097,16055.55
2025-11-10,P010,U04,3796,9110.4
2025-11-10,P006,U04,650,2876.25
2025-11-10,P005,U04,963,3900.15
2025-11-10,P003,U04,4261,24926.85
2025-11-10,P008,U04,3113,8872.05
2025-11-10,P011,U05,6513,12211.88
2025-11-10,P001,U05,916,4740.3
2025-11-10,P006,U05,4217,18660.23
2025-11-10,P003,U05,2683,15695.55
2025-11-10,P005,U05,2471,10007.55
2025-11-10,P008,U05,0,0.0
2025-11-10,P012,U05,0,0.0
2025-11-10,P011,U06,1124,2107.5
2025-11-10,P009,U06,1779,6137.55
2025-11-10,P006,U06,2526,11177.55
2025-11-10,P012,U06,2425,8911.88
2025-11-10,P002,U06,2890,9103.5
2025-11-10,P010,U06,0,0.0
2025-11-10,P001,U06,2261,11700.68
2025-11-10,P003,U07,3280,19188.0
2025-11-10,P012,U07,2878,10576.65
2025-11-10,P011,U07,1577,2956.88
2025-11-10,P004,U07,1381,6732.38
2025-11-10,P001,U07,3311,17134.43
2025-11-10,P012,U08,653,2399.78
2025-11-10,P004,U08,0,0.0
2025-11-10,P006,U08,880,3894.0
2025-11-10,P007,U08,3109,29146.88
2025-11-10,P005,U08,3635,14721.75
2025-11-17,P009,U01,1436,4954.2
2025-11-17,P011,U01,3302,6191.25
2025-11-17,P003,U01,324,1895.4
2025-11-17,P004,U01,1971,9608.62
2025-11-17,P006,U01,0,0.0
2025-11-17,P002,U02,313,985.95
2025-11-17,P005,U02,2009,8136.45
2025-11-17,P012,U02,2387,8772.23
2025-11-17,P003,U02,3395,19860.75
2025-11-17,P006,U02,4803,21253.28
2025-11-17,P001,U02,1247,6453.23
2025-11-17,P008,U03,3774,10755.9
2025-11-17,P010,U03,1601,3842.4
2025-11-17,P012,U03,3018,11091.15
2025-11-17,P009,U03,1356,4678.2
2025-11-17,P011,U03,0,0.0
2025-11-17,P001,U03,0,0.0
2025-11-17,P003,U03,2601,15215.85
2025-11-17,P006,U03,342,1513.35
2025-11-17,P009,U04,1849,6379.05
2025-11-17,P011,U04,1609,3016.88
2025-11-17,P006,U04,2129,9420.83
2025-11-17,P010,U04,4088,9811.2
2025-11-17,P007,U04,2564,24037.5
2025-11-17,P002,U04,2899,9131.85
2025-11-17,P003,U05,1083,6335.55
2025-11-17,P008,U05,0,0.0
2025-11-17,P007,U05,0,0.0
2025-11-17,P001,U05,3557,18407.48
2025-11-17,P006,U05,2382,10540.35
2025-11-17,P004,U05,954,4650.75
2025-11-17,P002,U05,1888,5947.2
2025-11-17,P008,U06,1912,5449.2
2025-11-17,P001,U06,1191,6163.42
2025-11-17,P009,U06,3778,13034.1
2025-11-17,P010,U06,2254,5409.6
2025-11-17,P007,U06,1168,10950.0
2025-11-17,P011,U06,1049,1966.88
2025-11-17,P012,U06,2556,9393.3
2025-11-17,P004,U07,2246,10949.25
2025-11-17,P006,U07,2257,9987.23
2025-11-17,P005,U07,1908,7727.4
2025-11-17,P003,U07,1907,11155.95
2025-11-17,P012,U07,2667,9801.23
2025-11-17,P002,U07,1913,6025.95
2025-11-17,P011,U07,2574,4826.25
2025-11-17,P008,U07,1525,4346.25
2025-11-17,P007,U08,3853,36121.88
2025-11-17,P003,U08,2655,15531.75
2025-11-17,P006,U08,3205,14182.12
2025-11-17,P005,U08,2600,10530.0
2025-11-17,P009,U08,2468,8514.6
2025-11-24,P003,U01,3260,19071.0
2025-11-24,P010,U01,4502,10804.8
2025-11-24,P012,U01,1326,4873.05
2025-11-24,P004,U01,1899,9257.62
2025-11-24,P008,U01,1685,4802.25
2025-11-24,P001,U02,1456,7534.8
2025-11-24,P002,U02,1933,6088.95
2025-11-24,P011,U02,3105,5821.88
2025-11-24,P004,U02,2122,10344.75
2025-11-24,P008,U02,4719,13449.15
2025-11-24,P010,U02,2373,5695.2
2025-11-24,P012,U02,93,341.78
2025-11-24,P003,U02,3342,19550.7
2025-11-24,P012,U03,2595,9536.63
2025-11-24,P002,U03,4108,12940.2
2025-11-24,P003,U03,645,3773.25
2025-11-24,P007,U03,1374,12881.25
2025-11-24,P006,U03,2363,10456.28
2025-11-24,P007,U04,4295,40265.62
2025-11-24,P003,U04,2394,14004.9
2025-11-24,P001,U04,4193,21698.78
2025-11-24,P006,U04,1203,5323.28
2025-11-24,P005,U04,2572,10416.6
2025-11-24,P008,U04,1387,3952.95
2025-11-24,P008,U05,3271,9322.35
2025-11-24,P011,U05,3890,7293.75
2025-11-24,P010,U05,4806,11534.4
2025-11-24,P012,U05,736,2704.8
2025-11-24,P001,U05,409,2116.58
2025-11-24,P012,U06,1570,5769.75
2025-11-24,P011,U06,1679,3148.12
2025-11-24,P009,U06,2121,7317.45
2025-11-24,P003,U06,3294,19269.9
2025-11-24,P010,U06,0,0.0
2025-11-24,P005,U06,1455,5892.75
2025-11-24,P002,U06,1406,4428.9
2025-11-24,P008,U06,1257,3582.45
2025-11-24,P010,U07,2366,5678.4
2025-11-24,P011,U07,4366,8186.25
2025-11-24,P012,U07,2880,10584.0
2025-11-24,P003,U07,1543,9026.55
2025-11-24,P007,U07,1515,14203.12
2025-11-24,P001,U07,2290,11850.75
2025-11-24,P005,U07,3987,16147.35
2025-11-24,P002,U08,3446,10854.9
2025-11-24,P006,U08,2967,13128.97
2025-11-24,P003,U08,3355,19626.75
2025-11-24,P005,U08,2754,11153.7
2025-11-24,P011,U08,1703,3193.12
2025-11-24,P012,U08,3560,13083.0
2025-12-01,P009,U01,2333,8048.85
2025-12-01,P001,U01,1406,7276.05
2025-12-01,P002,U01,1569,4942.35
2025-12-01,P007,U01,1328,12450.0
2025-12-01,P010,U01,1418,3403.2
2025-12-01,P003,U02,3643,21311.55
2025-12-01,P002,U02,2129,6706.35
2025-12-01,P006,U02,2268,10035.9
2025-12-01,P009,U02,1923,6634.35
2025-12-01,P005,U02,4035,16341.75
2025-12-01,P004,U02,1478,7205.25
2025-12-01,P001,U02,4038,20896.65
2025-12-01,P001,U03,3851,19928.93
2025-12-01,P012,U03,3374,12399.45
2025-12-01,P009,U03,3043,10498.35
2025-12-01,P011,U03,2835,5315.62
2025-12-01,P002,U03,2783,8766.45
2025-12-01,P001,U04,2659,13760.33
2025-12-01,P008,U04,0,0.0
2025-12-01,P004,U04,849,4138.88
2025-12-01,P012,U04,3753,13792.28
2025-12-01,P007,U04,3243,30403.12
2025-12-01,P002,U04,1661,5232.15
2025-12-01,P005,U04,2832,11469.6
2025-12-01,P006,U05,405,1792.12
2025-12-01,P010,U05,3702,8884.8
2025-12-01,P005,U05,2843,11514.15
2025-12-01,P009,U05,1282,4422.9
2025-12-01,P001,U05,2467,12766.72
2025-12-01,P012,U05,2257,8294.48
2025-12-01,P008,U05,3087,8797.95
2025-12-01,P011,U06,2065,3871.88
2025-12-01,P001,U06,2414,12492.45
2025-12-01,P012,U06,0,0.0
2025-12-01,P008,U06,4801,13682.85
2025-12-01,P002,U06,1342,4227.3
2025-12-01,P009,U06,1600,5520.0
2025-12-01,P004,U06,3102,15122.25
2025-12-01,P003,U06,3298,19293.3
2025-12-01,P011,U07,3873,7261.88
2025-12-01,P010,U07,3262,7828.8
2025-12-01,P008,U07,271,772.35
2025-12-01,P001,U07,2694,13941.45
2025-12-01,P006,U07,1947,8615.48
2025-12-01,P007,U07,3418,32043.75
2025-12-01,P007,U08,1946,18243.75
2025-12-01,P001,U08,4198,21724.65
2025-12-01,P010,U08,2524,6057.6
2025-12-01,P004,U08,2457,11977.88
2025-12-01,P003,U08,2363,13823.55
2025-12-01,P002,U08,3173,9994.95
2025-12-01,P006,U08,2473,10943.03
2025-12-01,P011,U08,5149,9654.38
2025-12-08,P008,U01,1612,4594.2
2025-12-08,P004,U01,1079,5260.12
2025-12-08,P009,U01,1350,4657.5
2025-12-08,P007,U01,1834,17193.75
2025-12-08,P001,U01,3355,17362.12
2025-12-08,P010,U01,2233,5359.2
2025-12-08,P006,U01,1749,7739.33
2025-12-08,P011,U01,17,31.88
2025-12-08,P008,U02,2621,7469.85
2025-12-08,P010,U02,2094,5025.6
2025-12-08,P001,U02,5480,28359.0
2025-12-08,P006,U02,0,0.0
2025-12-08,P009,U02,1949,6724.05
2025-12-08,P002,U02,2630,8284.5
2025-12-08,P004,U03,2019,9842.62
2025-12-08,P008,U03,934,2661.9
2025-12-08,P003,U03,3180,18603.0
2025-12-08,P007,U03,2829,26521.88
2025-12-08,P001,U03,3413,17662.28
2025-12-08,P005,U03,2056,8326.8
2025-12-08,P010,U03,3253,7807.2
2025-12-08,P004,U04,3724,18154.5
2025-12-08,P002,U04,2163,6813.45
2025-12-08,P011,U04,2188,4102.5
2025-12-08,P009,U04,3768,12999.6
2025-12-08,P005,U04,942,3815.1
2025-12-08,P006,U04,2666,11797.05
2025-12-08,P010,U04,2566,6158.4
2025-12-08,P007,U04,1374,12881.25
2025-12-08,P008,U05,1381,3935.85
2025-12-08,P009,U05,2879,9932.55
2025-12-08,P003,U05,3368,19702.8
2025-12-08,P012,U05,2652,9746.1
2025-12-08,P005,U05,2159,8743.95
2025-12-08,P001,U05,3449,17848.58
2025-12-08,P002,U06,4606,14508.9
2025-12-08,P012,U06,4251,15622.43
2025-12-08,P006,U06,3102,13726.35
2025-12-08,P003,U06,969,5668.65
2025-12-08,P007,U06,3353,31434.38
2025-12-08,P008,U06,2424,6908.4
2025-12-08,P011,U06,2714,5088.75
2025-12-08,P007,U07,3433,32184.38
2025-12-08,P001,U07,1106,5723.55
2025-12-08,P005,U07,3850,15592.5
2025-12-08,P002,U07,2974,9368.1
2025-12-08,P003,U07,1370,8014.5
2025-12-08,P010,U07,0,0.0
2025-12-08,P009,U07,4519,15590.55
2025-12-08,P008,U08,2516,7170.6
2025-12-08,P003,U08,1599,9354.15
2025-12-08,P005,U08,1547,6265.35
2025-12-08,P007,U08,3313,31059.38
2025-12-08,P010,U08,3553,8527.2
2025-12-08,P002,U08,3504,11037.6
2025-12-15,P004,U01,1452,7078.5
2025-12-15,P008,U01,0,0.0
2025-12-15,P001,U01,3529,18262.58
2025-12-15,P009,U01,2266,7817.7
2025-12-15,P002,U01,2538,7994.7
2025-12-15,P003,U01,0,0.0
2025-12-15,P009,U02,2458,8480.1
2025-12-15,P002,U02,1111,3499.65
2025-12-15,P003,U02,3324,19445.4
2025-12-15,P001,U02,3121,16151.18
2025-12-15,P008,U02,1635,4659.75
2025-12-15,P005,U02,3868,15665.4
2025-12-15,P011,U03,3148,5902.5
2025-12-15,P001,U03,2542,13154.85
2025-12-15,P010,U03,19,45.6
2025-12-15,P006,U03,0,0.0
2025-12-15,P005,U03,1723,6978.15
2025-12-15,P012,U03,4088,15023.4
2025-12-15,P007,U03,1701,15946.88
2025-12-15,P003,U03,1460,8541.0
2025-12-15,P010,U04,0,0.0
2025-12-15,P008,U04,3893,11095.05
2025-12-15,P004,U04,714,3480.75
2025-12-15,P012,U04,3437,12630.98
2025-12-15,P006,U04,1935,8562.38
2025-12-15,P002,U04,0,0.0
2025-12-15,P001,U05,1561,8078.18
2025-12-15,P011,U05,2958,5546.25
2025-12-15,P009,U05,3985,13748.25
2025-12-15,P007,U05,2001,18759.38
2025-12-15,P006,U05,1722,7619.85
2025-12-15,P012,U05,3661,13454.18
2025-12-15,P008,U05,3205,9134.25
2025-12-15,P005,U05,2280,9234.0
2025-12-15,P004,U06,0,0.0
2025-12-15,P008,U06,1482,4223.7
2025-12-15,P003,U06,1075,6288.75
2025-12-15,P005,U06,2866,11607.3
2025-12-15,P010,U06,2802,6724.8
2025-12-15,P004,U07,2789,13596.38
2025-12-15,P006,U07,4562,20186.85
2025-12-15,P005,U07,315,1275.75
2025-12-15,P008,U07,3211,9151.35
2025-12-15,P003,U07,3108,18181.8
2025-12-15,P010,U07,284,681.6
2025-12-15,P011,U07,400,750.0
2025-12-15,P003,U08,3660,21411.0
2025-12-15,P006,U08,2187,9677.48
2025-12-15,P007,U08,4153,38934.38
2025-12-15,P005,U08,1342,5435.1
2025-12-15,P012,U08,0,0.0
2025-12-22,P008,U01,4619,13164.15
2025-12-22,P011,U01,3307,6200.62
2025-12-22,P006,U01,1893,8376.53
2025-12-22,P004,U01,2692,13123.5
2025-12-22,P001,U01,2328,12047.4
2025-12-22,P009,U01,2264,7810.8
2025-12-22,P012,U01,3579,13152.83
2025-12-22,P007,U02,0,0.0
2025-12-22,P010,U02,1294,3105.6
2025-12-22,P006,U02,693,3066.53
2025-12-22,P005,U02,0,0.0
2025-12-22,P004,U02,2240,10920.0
2025-12-22,P008,U02,2948,8401.8
2025-12-22,P002,U02,1649,5194.35
2025-12-22,P012,U02,1875,6890.62
2025-12-22,P012,U03,2549,9367.58
2025-12-22,P008,U03,2966,8453.1
2025-12-22,P001,U03,3636,18816.3
2025-12-22,P003,U03,2261,13226.85
2025-12-22,P002,U03,1789,5635.35
2025-12-22,P010,U04,2334,5601.6
2025-12-22,P007,U04,1464,13725.0
2025-12-22,P001,U04,2989,15468.08
2025-12-22,P012,U04,3544,13024.2
2025-12-22,P009,U04,4967,17136.15
2025-12-22,P003,U04,4544,26582.4
2025-12-22,P011,U04,3228,6052.5
2025-12-22,P008,U04,0,0.0
2025-12-22,P012,U05,2498,9180.15
2025-12-22,P008,U05,1384,3944.4
2025-12-22,P002,U05,1142,3597.3
2025-12-22,P003,U05,2236,13080.6
2025-12-22,P007,U05,4730,44343.75
2025-12-22,P009,U05,1669,5758.05
2025-12-22,P008,U06,0,0.0
2025-12-22,P005,U06,2263,9165.15
2025-12-22,P004,U06,3014,14693.25
2025-12-22,P003,U06,4122,24113.7
2025-12-22,P011,U06,958,1796.25
2025-12-22,P007,U06,648,6075.0
2025-12-22,P002,U06,3361,10587.15
2025-12-22,P012,U06,2870,10547.25
2025-12-22,P003,U07,4591,26857.35
2025-12-22,P007,U07,0,0.0
2025-12-22,P011,U07,2516,4717.5
2025-12-22,P009,U07,2197,7579.65
2025-12-22,P008,U07,2289,6523.65
2025-12-22,P003,U08,1716,10038.6
2025-12-22,P005,U08,2847,11530.35
2025-12-22,P012,U08,3025,11116.88
2025-12-22,P010,U08,4546,10910.4
2025-12-22,P002,U08,2013,6340.95
2025-12-22,P001,U08,2086,10795.05
2025-12-29,P007,U01,2165,20296.88
2025-12-29,P005,U01,3266,13227.3
2025-12-29,P004,U01,3510,17111.25
2025-12-29,P010,U01,2906,6974.4
2025-12-29,P009,U01,3842,13254.9
2025-12-29,P001,U01,4379,22661.33
2025-12-29,P011,U01,4080,7650.0
2025-12-29,P002,U01,0,0.0
2025-12-29,P007,U02,2902,27206.25
2025-12-29,P001,U02,2471,12787.43
2025-12-29,P011,U02,2824,5295.0
2025-12-29,P005,U02,1423,5763.15
2025-12-29,P003,U02,1033,6043.05
2025-12-29,P009,U02,0,0.0
2025-12-29,P004,U02,1999,9745.12
2025-12-29,P002,U02,2683,8451.45
2025-12-29,P001,U03,1684,8714.7
2025-12-29,P006,U03,1612,7133.1
2025-12-29,P007,U03,0,0.0
2025-12-29,P003,U03,3384,19796.4
2025-12-29,P010,U03,2634,6321.6
2025-12-29,P008,U03,2978,8487.3
2025-12-29,P005,U03,3952,16005.6
2025-12-29,P004,U03,3337,16267.88
2025-12-29,P003,U04,2125,12431.25
2025-12-29,P008,U04,4351,12400.35
2025-12-29,P004,U04,3273,15955.88
2025-12-29,P002,U04,1683,5301.45
2025-12-29,P009,U04,2245,7745.25
2025-12-29,P005,U04,1648,6674.4
2025-12-29,P007,U04,1902,17831.25
2025-12-29,P012,U04,4828,17742.9
2025-12-29,P001,U05,5673,29357.78
2025-12-29,P004,U05,2751,13411.12
2025-12-29,P007,U05,4094,38381.25
2025-12-29,P009,U05,3527,12168.15
2025-12-29,P006,U05,1429,6323.33
2025-12-29,P002,U06,2458,7742.7
2025-12-29,P003,U06,3206,18755.1
2025-12-29,P001,U06,2997,15509.47
2025-12-29,P009,U06,0,0.0
2025-12-29,P005,U06,3806,15414.3
2025-12-29,P010,U06,4397,10552.8
2025-12-29,P006,U06,3002,13283.85
2025-12-29,P008,U06,2332,6646.2
2025-12-29,P010,U07,2592,6220.8
2025-12-29,P009,U07,2454,8466.3
2025-12-29,P002,U07,2116,6665.4
2025-12-29,P003,U07,2885,16877.25
2025-12-29,P006,U07,4082,18062.85
2025-12-29,P011,U07,3028,5677.5
2025-12-29,P012,U07,0,0.0
2025-12-29,P008,U07,3028,8629.8
2025-12-29,P003,U08,3118,18240.3
2025-12-29,P006,U08,3031,13412.18
2025-12-29,P010,U08,0,0.0
2025-12-29,P004,U08,3438,16760.25
2025-12-29,P005,U08,1713,6937.65
2025-12-29,P009,U08,2705,9332.25
2025-12-29,P002,U08,3432,10810.8
2025-12-29,P008,U08,2625,7481.25
2026-01-05,P003,U01,185,1082.25
2026-01-05,P004,U01,0,0.0
2026-01-05,P009,U01,2414,8328.3
2026-01-05,P007,U01,3933,36871.88
2026-01-05,P012,U01,1663,6111.53
2026-01-05,P001,U01,2762,14293.35
2026-01-05,P003,U02,2752,16099.2
2026-01-05,P007,U02,1524,14287.5
2026-01-05,P011,U02,1601,3001.88
2026-01-05,P002,U02,2945,9276.75
2026-01-05,P009,U02,1502,5181.9
2026-01-05,P004,U02,3089,15058.88
2026-01-05,P010,U02,3047,7312.8
2026-01-05,P009,U03,1847,6372.15
2026-01-05,P012,U03,1124,4130.7
2026-01-05,P008,U03,2644,7535.4
2026-01-05,P007,U03,2260,21187.5
2026-01-05,P004,U03,1984,9672.0
2026-01-05,P002,U03,2765,8709.75
2026-01-05,P001,U03,2161,11183.18
2026-01-05,P011,U03,554,1038.75
2026-01-05,P006,U04,2972,13151.1
2026-01-05,P003,U04,2687,15718.95
2026-01-05,P008,U04,2226,6344.1
2026-01-05,P012,U04,1606,5902.05
2026-01-05,P010,U04,2533,6079.2
2026-01-05,P001,U05,3608,18671.4
2026-01-05,P007,U05,2502,23456.25
2026-01-05,P010,U05,0,0.0
2026-01-05,P004,U05,2250,10968.75
2026-01-05,P005,U05,2453,9934.65
2026-01-05,P010,U06,2637,6328.8
2026-01-05,P005,U06,6211,25154.55
2026-01-05,P002,U06,0,0.0
2026-01-05,P009,U06,3168,10929.6
2026-01-05,P001,U06,2430,12575.25
2026-01-05,P003,U06,1704,9968.4
2026-01-05,P011,U06,3282,6153.75
2026-01-05,P001,U07,4062,21020.85
2026-01-05,P007,U07,4222,39581.25
2026-01-05,P003,U07,5591,32707.35
2026-01-05,P009,U07,688,2373.6
2026-01-05,P006,U07,1431,6332.17
2026-01-05,P005,U07,1976,8002.8
2026-01-05,P008,U07,3482,9923.7
2026-01-05,P002,U07,1167,3676.05
2026-01-05,P003,U08,2678,15666.3
2026-01-05,P005,U08,3827,15499.35
2026-01-05,P009,U08,0,0.0
2026-01-05,P011,U08,2489,4666.88
2026-01-05,P007,U08,2492,23362.5
2026-01-05,P002,U08,2785,8772.75
2026-01-12,P006,U01,3311,14651.18
2026-01-12,P010,U01,993,2383.2
2026-01-12,P008,U01,2628,7489.8
2026-01-12,P012,U01,2782,10223.85
2026-01-12,P007,U01,3560,33375.0
2026-01-12,P004,U01,0,0.0
2026-01-12,P011,U02,2602,4878.75
2026-01-12,P006,U02,3452,15275.1
2026-01-12,P001,U02,1210,6261.75
2026-01-12,P012,U02,1607,5905.73
2026-01-12,P005,U02,1284,5200.2
2026-01-12,P003,U02,1881,11003.85
2026-01-12,P002,U02,4128,13003.2
2026-01-12,P008,U03,1407,4009.95
2026-01-12,P001,U03,642,3322.35
2026-01-12,P002,U03,3375,10631.25
2026-01-12,P003,U03,2490,14566.5
2026-01-12,P005,U03,5794,23465.7
2026-01-12,P011,U03,1844,3457.5
2026-01-12,P006,U03,527,2331.98
2026-01-12,P008,U04,2010,5728.5
2026-01-12,P009,U04,2600,8970.0
2026-01-12,P003,U04,4690,27436.5
2026-01-12,P011,U04,3187,5975.62
2026-01-12,P007,U04,1576,14775.0
2026-01-12,P003,U05,3007,17590.95
2026-01-12,P006,U05,2395,10597.88
2026-01-12,P011,U05,1975,3703.12
2026-01-12,P005,U05,1610,6520.5
2026-01-12,P002,U05,1040,3276.0
2026-01-12,P001,U05,954,4936.95
2026-01-12,P009,U05,2485,8573.25
2026-01-12,P008,U06,2165,6170.25
2026-01-12,P006,U06,1971,8721.68
2026-01-12,P007,U06,874,8193.75
2026-01-12,P012,U06,2610,9591.75
2026-01-12,P004,U06,2118,10325.25
2026-01-12,P003,U06,2180,12753.0
2026-01-12,P009,U06,2256,7783.2
2026-01-12,P010,U06,2088,5011.2
2026-01-12,P003,U07,1667,9751.95
2026-01-12,P005,U07,2431,9845.55
2026-01-12,P002,U07,3237,10196.55
2026-01-12,P004,U07,3430,16721.25
2026-01-12,P009,U07,3751,12940.95
2026-01-12,P008,U07,558,1590.3
2026-01-12,P001,U07,416,2152.8
2026-01-12,P010,U07,0,0.0
2026-01-12,P007,U08,1885,17671.88
2026-01-12,P012,U08,4526,16633.05
2026-01-12,P011,U08,3903,7318.12
2026-01-12,P003,U08,2751,16093.35
2026-01-12,P010,U08,0,0.0
2026-01-12,P009,U08,193,665.85
2026-01-12,P006,U08,5073,22448.03
2026-01-12,P005,U08,4964,20104.2
2026-01-19,P012,U01,4443,16328.03
2026-01-19,P007,U01,3071,28790.62
2026-01-19,P002,U01,605,1905.75
2026-01-19,P004,U01,1603,7814.62
2026-01-19,P003,U01,2367,13846.95
2026-01-19,P002,U02,4465,14064.75
2026-01-19,P007,U02,2081,19509.38
2026-01-19,P003,U02,314,1836.9
2026-01-19,P004,U02,0,0.0
2026-01-19,P005,U02,0,0.0
2026-01-19,P001,U03,2610,13506.75
2026-01-19,P007,U03,2600,24375.0
2026-01-19,P009,U03,0,0.0
2026-01-19,P004,U03,3023,14737.12
2026-01-19,P003,U03,3216,18813.6
2026-01-19,P010,U03,2998,7195.2
2026-01-19,P011,U03,2403,4505.62
2026-01-19,P012,U03,2991,10991.93
2026-01-19,P004,U04,4536,22113.0
2026-01-19,P003,U04,2566,15011.1
2026-01-19,P005,U04,3927,15904.35
2026-01-19,P001,U04,2585,13377.38
2026-01-19,P010,U04,1123,2695.2
2026-01-19,P007,U05,3948,37012.5
2026-01-19,P006,U05,1887,8349.98
2026-01-19,P001,U05,3005,15550.88
2026-01-19,P002,U05,2028,6388.2
2026-01-19,P008,U05,3183,9071.55
2026-01-19,P011,U05,2975,5578.12
2026-01-19,P001,U06,3426,17729.55
2026-01-19,P003,U06,1225,7166.25
2026-01-19,P010,U06,0,0.0
2026-01-19,P008,U06,1525,4346.25
2026-01-19,P006,U06,1880,8319.0
2026-01-19,P007,U06,0,0.0
2026-01-19,P004,U06,2316,11290.5
2026-01-19,P003,U07,1416,8283.6
2026-01-19,P002,U07,2447,7708.05
2026-01-19,P004,U07,3362,16389.75
2026-01-19,P005,U07,3667,14851.35
2026-01-19,P006,U07,3302,14611.35
2026-01-19,P008,U07,2061,5873.85
2026-01-19,P009,U07,2690,9280.5
2026-01-19,P007,U07,2652,24862.5
2026-01-19,P001,U08,2142,11084.85
2026-01-19,P011,U08,2966,5561.25
2026-01-19,P006,U08,2254,9973.95
2026-01-19,P003,U08,3428,20053.8
2026-01-19,P008,U08,2271,6472.35
2026-01-19,P010,U08,2456,5894.4
2026-01-26,P011,U01,3375,6328.12
2026-01-26,P006,U01,937,4146.23
2026-01-26,P010,U01,2964,7113.6
2026-01-26,P001,U01,3364,17408.7
2026-01-26,P007,U01,2306,21618.75
2026-01-26,P005,U01,2861,11587.05
2026-01-26,P003,U01,2410,14098.5
2026-01-26,P002,U02,2565,8079.75
2026-01-26,P010,U02,2361,5666.4
2026-01-26,P011,U02,1154,2163.75
2026-01-26,P004,U02,385,1876.88
2026-01-26,P012,U02,3542,13016.85
2026-01-26,P003,U02,1060,6201.0
2026-01-26,P005,U02,1165,4718.25
2026-01-26,P008,U02,906,2582.1
2026-01-26,P002,U03,1618,5096.7
2026-01-26,P012,U03,0,0.0
2026-01-26,P001,U03,3564,18443.7
2026-01-26,P004,U03,3807,18559.12
2026-01-26,P006,U03,2804,12407.7
2026-01-26,P010,U03,3243,7783.2
2026-01-26,P012,U04,2881,10587.68
2026-01-26,P010,U04,2742,6580.8
2026-01-26,P011,U04,2734,5126.25
2026-01-26,P007,U04,4749,44521.88
2026-01-26,P001,U04,0,0.0
2026-01-26,P002,U05,2748,8656.2
2026-01-26,P006,U05,2651,11730.68
2026-01-26,P010,U05,2701,6482.4
2026-01-26,P011,U05,3657,6856.88
2026-01-26,P012,U05,2783,10227.53
2026-01-26,P007,U05,2768,25950.0
2026-01-26,P009,U05,1470,5071.5
2026-01-26,P001,U05,2317,11990.48
2026-01-26,P005,U06,3247,13150.35
2026-01-26,P008,U06,2176,6201.6
2026-01-26,P012,U06,5008,18404.4
2026-01-26,P006,U06,1977,8748.23
2026-01-26,P001,U06,2135,11048.62
2026-01-26,P003,U06,3147,18409.95
2026-01-26,P001,U07,2249,11638.58
2026-01-26,P006,U07,3807,16845.98
2026-01-26,P009,U07,2119,7310.55
2026-01-26,P004,U07,2618,12762.75
2026-01-26,P005,U07,1762,7136.1
2026-01-26,P003,U07,2640,15444.0
2026-01-26,P011,U07,3541,6639.38
2026-01-26,P012,U07,3436,12627.3
2026-01-26,P002,U08,0,0.0
2026-01-26,P011,U08,1290,2418.75
2026-01-26,P008,U08,1731,4933.35
2026-01-26,P007,U08,1943,18215.62
2026-01-26,P010,U08,2758,6619.2
2026-01-26,P001,U08,5190,26858.25
2026-01-26,P005,U08,1957,7925.85
2026-01-26,P004,U08,3519,17155.12
2026-02-02,P002,U01,2519,7934.85
2026-02-02,P012,U01,2410,8856.75
2026-02-02,P007,U01,3667,34378.12
2026-02-02,P001,U01,0,0.0
2026-02-02,P009,U01,2906,10025.7
2026-02-02,P011,U01,3218,6033.75
2026-02-02,P006,U02,3249,14376.83
2026-02-02,P002,U02,1955,6158.25
2026-02-02,P005,U02,1695,6864.75
2026-02-02,P011,U02,5302,9941.25
2026-02-02,P007,U02,5686,53306.25
2026-02-02,P009,U02,944,3256.8
2026-02-02,P010,U02,2330,5592.0
2026-02-02,P012,U03,1213,4457.78
2026-02-02,P006,U03,1626,7195.05
2026-02-02,P005,U03,2491,10088.55
2026-02-02,P003,U03,583,3410.55
2026-02-02,P011,U03,3275,6140.62
2026-02-02,P009,U03,3883,13396.35
2026-02-02,P010,U03,4915,11796.0
2026-02-02,P008,U04,4118,11736.3
2026-02-02,P011,U04,1604,3007.5
2026-02-02,P007,U04,2456,23025.0
2026-02-02,P010,U04,3107,7456.8
2026-02-02,P001,U04,2348,12150.9
2026-02-02,P005,U04,4756,19261.8
2026-02-02,P006,U05,1166,5159.55
2026-02-02,P004,U05,687,3349.12
2026-02-02,P007,U05,1831,17165.62
2026-02-02,P001,U05,2208,11426.4
2026-02-02,P011,U05,1279,2398.12
2026-02-02,P009,U05,1642,5664.9
2026-02-02,P001,U06,2280,11799.0
2026-02-02,P007,U06,3116,29212.5
2026-02-02,P008,U06,1864,5312.4
2026-02-02,P010,U06,2107,5056.8
2026-02-02,P011,U06,2991,5608.12
2026-02-02,P005,U07,3646,14766.3
2026-02-02,P012,U07,2099,7713.83
2026-02-02,P001,U07,2100,10867.5
2026-02-02,P011,U07,0,0.0
2026-02-02,P002,U07,4695,14789.25
2026-02-02,P006,U07,5413,23952.53
2026-02-02,P012,U08,3260,11980.5
2026-02-02,P002,U08,1219,3839.85
2026-02-02,P010,U08,371,890.4
