date,code_produit,code_usine,canal,quantite,CA,cout
2025-11-30,P003,U06,Export,120,915.0,686.85
2025-11-30,P011,U04,GMS,307,697.13,545.91
2025-11-30,P003,U05,Export,162,1204.96,924.79
2025-11-30,P005,U05,RHF,172,916.47,615.62
2025-11-30,P007,U06,RHF,196,2372.22,1859.5
2025-11-30,P004,U01,GMS,239,1374.85,1104.54
2025-11-30,P004,U06,Export,245,1519.88,1204.05
2025-11-30,P005,U02,GMS,316,1683.46,1109.64
2025-11-30,P001,U03,RHF,92,624.72,486.23
2025-12-01,P010,U04,GMS,128,385.82,269.62
2025-12-01,P008,U01,GMS,123,431.18,311.72
2025-12-01,P001,U03,GMS,192,1306.5,999.48
2025-12-01,P003,U06,GMS,230,1600.97,1292.34
2025-12-01,P012,U06,GMS,226,1010.65,777.0
2025-12-01,P002,U01,RHF,146,609.76,450.37
2025-12-01,P004,U03,GMS,137,875.94,640.61
2025-12-01,P007,U01,Industrie,83,957.33,779.46
2025-12-01,P006,U08,GMS,203,1192.26,857.65
2025-12-01,P004,U04,GMS,187,1193.81,891.88
2025-12-01,P008,U06,RHF,212,768.73,519.38
2025-12-01,P007,U08,Export,134,1598.11,1207.69
2025-12-01,P011,U05,Industrie,148,362.91,256.67
2025-12-01,P008,U06,GMS,180,660.29,431.64
2025-12-01,P006,U08,Export,76,445.99,311.6
2025-12-01,P012,U02,RHF,184,880.11,634.41
2025-12-01,P011,U03,Export,119,287.73,204.36
2025-12-01,P002,U06,RHF,97,404.18,314.66
2025-12-01,P012,U01,RHF,229,1089.98,790.58
2025-12-01,P002,U06,GMS,234,876.33,722.51
2025-12-01,P009,U04,RHF,99,440.66,292.28
2025-12-01,P008,U05,GMS,128,449.64,314.17
2025-12-01,P008,U02,GMS,152,551.24,379.47
2025-12-01,P011,U01,GMS,56,126.44,97.17
2025-12-01,P009,U03,GMS,64,282.05,193.73
2025-12-01,P008,U06,Industrie,177,600.42,417.29
2025-12-01,P004,U08,GMS,98,614.03,478.67
2025-12-01,P006,U08,GMS,111,644.79,453.07
2025-12-01,P007,U07,GMS,241,2990.68,2330.16
2025-12-01,P012,U02,GMS,206,977.74,709.53
2025-12-01,P004,U04,GMS,134,842.16,639.69
2025-12-01,P006,U01,GMS,184,1029.49,793.96
2025-12-01,P006,U04,RHF,111,625.42,474.87
2025-12-01,P005,U08,GMS,219,1147.17,806.37
2025-12-01,P007,U08,GMS,226,2543.97,2023.42
2025-12-01,P012,U02,GMS,249,1146.72,855.36
2025-12-01,P003,U05,GMS,234,1615.48,1293.92
2025-12-01,P012,U07,GMS,124,535.09,420.89
2025-12-01,P012,U08,GMS,204,905.7,711.34
2025-12-01,P008,U06,GMS,266,919.72,650.8
2025-12-01,P009,U04,Export,196,875.73,616.4
2025-12-01,P008,U07,GMS,85,307.2,211.42
2025-12-01,P008,U06,GMS,120,434.92,287.34
2025-12-01,P005,U02,Export,207,1115.05,780.84
2025-12-02,P009,U05,RHF,76,349.03,222.97
2025-12-02,P008,U07,Industrie,175,643.7,417.07
2025-12-02,P012,U07,Industrie,242,1046.68,837.94
2025-12-02,P004,U05,GMS,171,1068.05,787.54
2025-12-02,P003,U03,GMS,131,930.5,758.55
2025-12-02,P001,U04,Industrie,223,1394.15,1205.01
2025-12-02,P012,U03,RHF,141,657.18,507.91
2025-12-02,P007,U04,GMS,228,2753.65,2081.31
2025-12-02,P009,U01,GMS,174,733.08,539.43
2025-12-02,P011,U02,GMS,1,2.26,1.71
2025-12-02,P006,U03,Industrie,195,1106.99,789.53
2025-12-02,P011,U07,RHF,252,623.94,434.64
2025-12-02,P006,U07,RHF,123,719.5,492.38
2025-12-02,P010,U07,GMS,170,543.77,350.69
2025-12-02,P006,U07,Export,139,811.97,563.84
2025-12-02,P007,U04,Industrie,109,1331.09,989.79
2025-12-02,P002,U04,Industrie,245,908.24,799.56
2025-12-02,P012,U07,GMS,168,795.84,574.54
2025-12-02,P001,U04,Export,250,1670.8,1348.84
2025-12-02,P012,U07,GMS,215,939.25,772.64
2025-12-02,P011,U01,GMS,234,559.61,406.53
2025-12-02,P005,U08,GMS,291,1474.78,1106.15
2025-12-02,P001,U07,Industrie,241,1577.9,1341.91
2025-12-02,P001,U01,GMS,227,1439.85,1243.02
2025-12-02,P010,U07,GMS,247,742.88,516.09
2025-12-02,P008,U04,RHF,170,627.9,398.87
2025-12-02,P002,U01,GMS,98,401.04,319.05
2025-12-02,P004,U03,Industrie,241,1513.51,1131.93
2025-12-02,P008,U03,Export,234,855.8,560.65
2025-12-02,P011,U03,GMS,209,476.33,352.94
2025-12-02,P009,U07,GMS,214,957.29,641.96
2025-12-02,P004,U08,GMS,225,1312.32,1088.82
2025-12-02,P004,U05,GMS,115,717.67,565.95
2025-12-02,P006,U08,RHF,273,1587.76,1158.81
2025-12-02,P009,U01,RHF,55,250.32,172.58
2025-12-02,P001,U03,RHF,71,479.8,367.9
2025-12-02,P001,U07,GMS,51,310.09,269.33
2025-12-02,P007,U06,Export,321,3877.31,2933.33
2025-12-03,P006,U03,RHF,76,426.4,316.83
2025-12-03,P006,U04,RHF,270,1553.6,1111.21
2025-12-03,P003,U06,GMS,178,1282.27,1054.7
2025-12-03,P004,U07,GMS,76,473.16,354.31
2025-12-03,P008,U07,RHF,160,584.62,373.71
2025-12-03,P006,U08,RHF,302,1766.91,1305.93
2025-12-03,P003,U04,GMS,200,1438.43,1115.89
2025-12-03,P012,U02,GMS,225,979.78,784.5
2025-12-03,P004,U07,Industrie,271,1628.58,1238.86
2025-12-03,P004,U05,Export,143,927.42,665.78
2025-12-03,P003,U04,Export,223,1722.95,1233.03
2025-12-03,P003,U07,GMS,328,2546.78,1871.33
2025-12-03,P003,U07,GMS,190,1345.78,1103.04
2025-12-03,P001,U05,Export,182,1246.96,963.17
2025-12-03,P009,U07,GMS,360,1644.21,1078.46
2025-12-03,P007,U01,Industrie,215,2647.83,1965.51
2025-12-03,P007,U05,GMS,281,3146.38,2555.71
2025-12-03,P001,U01,RHF,58,399.48,313.81
2025-12-03,P004,U08,GMS,193,1136.88,880.71
2025-12-03,P011,U08,RHF,149,368.33,247.48
2025-12-03,P010,U01,RHF,50,155.0,109.96
2025-12-03,P004,U01,GMS,124,717.96,579.95
2025-12-03,P004,U01,Industrie,290,1772.84,1348.13
2025-12-03,P011,U08,Export,156,386.25,280.15
2025-12-03,P012,U01,GMS,178,839.68,634.28
2025-12-03,P003,U04,RHF,148,1133.33,817.87
2025-12-03,P011,U02,GMS,211,465.33,366.51
2025-12-03,P003,U08,GMS,120,935.16,702.13
2025-12-03,P003,U06,RHF,233,1747.28,1270.27
2025-12-03,P006,U05,Export,229,1337.33,958.92
2025-12-03,P002,U03,GMS,248,947.3,768.09
2025-12-03,P003,U08,Export,199,1536.35,1112.65
2025-12-03,P007,U01,GMS,200,2450.44,1840.17
2025-12-03,P011,U04,Export,137,327.96,231.86
2025-12-03,P009,U04,GMS,208,912.29,650.85
2025-12-03,P003,U02,Export,142,1073.34,818.59
2025-12-03,P003,U04,RHF,233,1816.89,1302.17
2025-12-03,P008,U03,Industrie,176,649.26,443.34
2025-12-03,P012,U06,GMS,88,384.79,314.13
2025-12-03,P008,U02,Export,205,763.06,496.07
2025-12-03,P007,U07,GMS,189,2116.92,1824.1
2025-12-03,P009,U05,GMS,102,467.86,302.62
2025-12-03,P006,U02,GMS,172,974.32,684.44
2025-12-03,P007,U07,GMS,174,2015.79,1580.32
2025-12-03,P011,U04,GMS,214,527.07,379.66
2025-12-03,P004,U04,GMS,190,1200.97,911.02
2025-12-03,P011,U03,GMS,141,342.17,233.87
2025-12-03,P008,U02,GMS,152,557.72,360.8
2025-12-03,P003,U07,GMS,188,1343.76,1079.41
2025-12-03,P001,U08,RHF,145,980.98,750.28
2025-12-03,P006,U08,GMS,193,1073.98,822.38
2025-12-04,P009,U03,GMS,182,773.57,554.19
2025-12-04,P011,U05,GMS,155,380.27,268.04
2025-12-04,P004,U05,GMS,169,1024.7,835.61
2025-12-04,P009,U08,GMS,81,350.02,248.97
2025-12-04,P001,U01,GMS,154,953.01,844.32
2025-12-04,P005,U01,GMS,212,1042.8,791.38
2025-12-04,P012,U06,GMS,188,820.59,654.68
2025-12-04,P004,U07,GMS,159,968.31,744.33
2025-12-04,P007,U04,Industrie,177,1978.87,1612.84
2025-12-04,P005,U02,RHF,171,878.06,635.5
2025-12-04,P010,U08,GMS,210,597.3,429.5
2025-12-04,P002,U01,Industrie,83,335.69,263.99
2025-12-04,P001,U05,RHF,249,1701.23,1351.76
2025-12-04,P010,U07,Industrie,150,467.43,317.08
2025-12-04,P010,U01,Export,147,466.77,326.57
2025-12-04,P002,U04,GMS,265,1080.17,822.12
2025-12-04,P009,U02,RHF,150,680.79,446.92
2025-12-04,P007,U01,RHF,161,1976.43,1445.71
2025-12-04,P003,U07,Export,155,1185.98,883.84
2025-12-04,P009,U01,Industrie,208,923.26,646.52
2025-12-04,P001,U05,RHF,170,1160.58,923.77
2025-12-04,P007,U07,GMS,152,1722.36,1474.56
2025-12-04,P008,U06,GMS,138,488.25,335.55
2025-12-04,P005,U03,GMS,244,1303.55,891.61
2025-12-04,P007,U06,RHF,124,1487.47,1190.88
2025-12-04,P004,U05,Export,87,552.3,416.94
2025-12-04,P011,U05,Export,157,377.37,260.36
2025-12-04,P002,U04,GMS,140,535.57,435.57
2025-12-04,P001,U03,GMS,159,1018.31,845.3
2025-12-04,P003,U07,Export,127,961.66,729.79
2025-12-04,P005,U04,RHF,213,1136.36,780.2
2025-12-04,P004,U04,Export,215,1352.64,981.41
2025-12-04,P001,U03,GMS,245,1559.64,1371.88
2025-12-04,P012,U03,GMS,158,753.96,523.83
2025-12-04,P006,U03,GMS,121,656.49,487.44
2025-12-04,P010,U08,RHF,158,490.07,335.82
2025-12-04,P004,U06,RHF,164,1052.96,766.6
2025-12-04,P012,U08,RHF,151,737.98,510.29
2025-12-04,P005,U05,GMS,314,1636.71,1169.62
2025-12-04,P005,U05,RHF,185,996.08,687.68
2025-12-04,P001,U04,GMS,206,1396.87,1134.39
2025-12-04,P012,U01,GMS,239,1106.27,845.83
2025-12-04,P012,U07,GMS,102,456.82,343.84
2025-12-04,P003,U08,GMS,224,1663.9,1270.3
2025-12-04,P004,U08,RHF,166,1065.11,768.54
2025-12-04,P001,U07,GMS,77,473.1,396.86
2025-12-04,P009,U08,GMS,280,1227.16,839.93
2025-12-04,P005,U03,RHF,109,580.86,400.18
2025-12-04,P011,U07,GMS,204,487.8,358.29
2025-12-04,P010,U02,GMS,261,782.87,537.46
2025-12-04,P008,U08,Export,243,917.59,569.24
2025-12-04,P008,U02,GMS,203,740.36,498.66
2025-12-04,P002,U03,GMS,202,811.5,621.71
2025-12-05,P004,U04,GMS,213,1371.13,972.26
2025-12-05,P011,U04,Export,140,340.41,236.25
2025-12-05,P011,U02,GMS,198,465.22,336.4
2025-12-05,P003,U04,RHF,166,1276.84,920.63
2025-12-05,P002,U02,GMS,189,752.71,600.85
2025-12-05,P011,U03,GMS,99,219.57,173.03
2025-12-05,P007,U08,GMS,111,1242.24,1050.53
2025-12-05,P010,U07,RHF,249,767.22,527.37
2025-12-05,P006,U02,GMS,268,1565.96,1163.74
2025-12-05,P011,U07,Industrie,170,377.05,295.59
2025-12-05,P012,U02,GMS,158,717.37,543.91
2025-12-05,P008,U06,GMS,194,690.39,454.81
2025-12-05,P003,U03,RHF,209,1586.6,1233.57
2025-12-05,P006,U01,GMS,238,1377.13,981.73
2025-12-05,P003,U02,GMS,192,1478.91,1062.84
2025-12-05,P003,U08,GMS,169,1256.02,966.89
2025-12-05,P010,U05,Export,194,608.83,407.1
2025-12-05,P011,U06,GMS,91,216.48,155.02
2025-12-05,P007,U01,GMS,179,2182.84,1642.69
2025-12-05,P006,U07,Export,142,804.98,567.5
2025-12-05,P001,U03,RHF,177,1186.68,929.24
2025-12-05,P011,U04,GMS,185,452.36,322.3
2025-12-05,P003,U01,GMS,188,1340.11,1042.32
2025-12-05,P002,U05,GMS,69,286.26,221.06
2025-12-05,P011,U06,GMS,302,737.88,539.51
2025-12-05,P010,U05,GMS,166,495.45,357.84
2025-12-05,P006,U04,GMS,153,901.1,611.28
2025-12-05,P005,U02,GMS,165,816.94,620.43
2025-12-05,P008,U03,GMS,104,386.87,259.62
2025-12-05,P012,U05,GMS,143,666.14,488.52
2025-12-05,P004,U06,Export,219,1413.48,999.75
2025-12-05,P002,U08,GMS,98,410.55,306.23
2025-12-05,P011,U07,Export,326,806.68,569.91
2025-12-05,P001,U01,RHF,233,1601.81,1258.39
2025-12-05,P002,U01,GMS,251,1018.17,776.87
2025-12-05,P004,U04,Export,228,1418.48,1088.13
2025-12-05,P010,U05,GMS,209,648.86,463.06
2025-12-05,P007,U08,GMS,149,1719.16,1443.96
2025-12-05,P007,U06,GMS,102,1196.23,917.04
2025-12-05,P010,U07,Industrie,187,530.25,382.15
2025-12-05,P001,U03,GMS,155,967.73,869.03
2025-12-05,P002,U02,RHF,261,1069.93,828.72
2025-12-05,P004,U01,GMS,258,1539.13,1225.23
2025-12-05,P004,U08,RHF,158,1017.84,764.27
2025-12-05,P003,U01,GMS,254,1817.61,1507.49
2025-12-05,P001,U08,RHF,157,1045.93,835.71
2025-12-05,P006,U04,GMS,174,955.79,710.84
2025-12-05,P010,U08,Industrie,201,569.16,437.21
2025-12-06,P008,U01,Export,244,897.92,603.71
2025-12-06,P012,U07,Export,177,846.86,590.88
2025-12-06,P011,U05,GMS,252,605.43,444.11
2025-12-06,P011,U04,RHF,189,471.88,322.07
2025-12-06,P007,U07,RHF,202,2443.84,1901.8
2025-12-06,P009,U07,Export,86,392.27,261.89
2025-12-06,P003,U07,GMS,240,1825.59,1350.51
2025-12-06,P008,U05,GMS,180,666.87,435.75
2025-12-06,P011,U06,GMS,153,346.49,268.94
2025-12-06,P010,U07,RHF,166,526.79,342.99
2025-12-06,P003,U02,RHF,238,1812.14,1400.34
2025-12-06,P006,U08,RHF,80,449.72,322.39
2025-12-06,P012,U03,GMS,59,280.96,208.55
2025-12-06,P001,U02,RHF,317,2088.46,1676.98
2025-12-06,P009,U06,GMS,157,646.64,458.02
2025-12-06,P011,U07,Export,136,330.11,243.57
2025-12-06,P012,U02,Export,256,1237.78,897.88
2025-12-06,P008,U03,Export,222,803.91,559.84
2025-12-06,P009,U01,RHF,180,827.03,552.11
2025-12-06,P007,U03,RHF,230,2871.48,2172.04
2025-12-06,P009,U07,RHF,140,614.04,441.42
2025-12-06,P009,U05,GMS,81,329.12,239.79
2025-12-06,P010,U01,GMS,123,375.5,266.87
2025-12-06,P010,U04,GMS,220,697.58,486.68
2025-12-06,P007,U02,GMS,112,1287.33,1010.63
2025-12-06,P007,U01,Export,205,2466.89,1892.68
2025-12-06,P002,U08,GMS,219,868.69,701.21
2025-12-06,P001,U03,GMS,114,697.25,601.81
2025-12-06,P001,U04,Export,205,1391.15,1142.93
2025-12-06,P005,U07,GMS,80,395.83,302.75
2025-12-06,P001,U06,Export,188,1296.04,1012.25
2025-12-06,P002,U04,Industrie,168,629.84,536.58
2025-12-06,P004,U01,Industrie,323,2014.1,1598.65
2025-12-06,P006,U02,RHF,151,880.38,655.76
2025-12-06,P010,U01,Export,215,655.01,455.76
2025-12-06,P011,U01,GMS,122,277.57,216.99
2025-12-07,P005,U08,GMS,195,1044.04,698.67
2025-12-07,P005,U01,GMS,95,459.59,346.24
2025-12-07,P008,U02,GMS,188,704.2,464.57
2025-12-07,P004,U04,GMS,170,1018.49,846.1
2025-12-07,P009,U08,Industrie,236,971.28,710.26
2025-12-07,P004,U04,GMS,130,834.13,623.38
2025-12-07,P010,U01,Export,199,624.49,407.47
2025-12-07,P008,U01,GMS,72,245.0,169.07
2025-12-07,P007,U06,GMS,182,2228.18,1722.31
2025-12-07,P007,U05,RHF,152,1881.73,1469.7
2025-12-07,P001,U01,GMS,140,852.35,749.65
2025-12-07,P006,U05,Industrie,85,456.19,345.61
2025-12-07,P001,U05,GMS,215,1384.4,1109.9
2025-12-07,P012,U05,GMS,181,880.97,598.87
2025-12-07,P004,U02,GMS,245,1446.63,1169.23
2025-12-07,P007,U07,GMS,125,1416.0,1201.03
2025-12-07,P003,U01,GMS,214,1490.51,1245.67
2025-12-07,P007,U06,GMS,306,3481.75,2886.34
2025-12-07,P008,U06,RHF,219,814.09,531.11
2025-12-07,P009,U06,GMS,145,589.47,431.15
2025-12-07,P009,U06,RHF,58,259.01,178.27
2025-12-07,P007,U07,Export,187,2327.27,1800.05
2025-12-07,P006,U06,GMS,128,699.66,515.44
2025-12-07,P008,U05,RHF,324,1197.31,768.62
2025-12-07,P009,U02,GMS,185,749.84,548.9
2025-12-07,P005,U03,GMS,219,1101.42,770.68
2025-12-07,P004,U02,GMS,266,1559.61,1235.74
2025-12-07,P010,U07,GMS,156,455.99,344.3
2025-12-07,P010,U03,GMS,284,905.26,608.58
2025-12-07,P008,U07,Export,255,967.46,642.09
2025-12-07,P008,U04,RHF,116,438.22,277.28
2025-12-07,P009,U07,GMS,126,560.71,392.7
2025-12-07,P002,U04,GMS,158,612.71,499.13
2025-12-07,P001,U06,Export,296,1974.5,1585.66
2025-12-07,P007,U04,Export,218,2703.73,2070.53
2025-12-07,P008,U05,RHF,178,670.82,423.65
2025-12-07,P001,U04,GMS,233,1591.56,1259.41
2025-12-07,P009,U08,RHF,291,1281.96,883.01
2025-12-07,P009,U01,Export,203,891.44,590.94
2025-12-07,P011,U06,GMS,82,188.92,137.31
2025-12-08,P001,U08,GMS,226,1431.41,1201.84
2025-12-08,P006,U05,Industrie,171,992.46,739.59
2025-12-08,P005,U08,Export,174,935.2,621.48
2025-12-08,P008,U07,GMS,258,976.08,611.34
2025-12-08,P005,U04,GMS,202,1080.99,732.1
2025-12-08,P003,U02,Export,190,1440.56,1049.27
2025-12-08,P003,U05,Export,205,1571.99,1194.36
2025-12-08,P007,U03,Export,72,869.59,661.31
2025-12-08,P006,U02,GMS,226,1260.29,922.37
2025-12-08,P004,U02,GMS,74,429.3,337.6
2025-12-08,P007,U06,GMS,184,2259.66,1647.23
2025-12-08,P012,U02,GMS,190,874.01,652.89
2025-12-08,P008,U01,RHF,128,480.84,324.77
2025-12-08,P001,U08,Industrie,162,989.52,900.47
2025-12-08,P005,U01,RHF,274,1417.49,972.36
2025-12-08,P003,U02,GMS,254,1844.06,1482.88
2025-12-08,P008,U08,RHF,249,900.44,591.34
2025-12-08,P012,U02,Industrie,148,724.38,508.58
2025-12-08,P009,U08,GMS,77,341.65,238.44
2025-12-08,P002,U02,GMS,242,966.78,770.11
2025-12-08,P002,U04,RHF,155,624.76,466.8
2025-12-08,P001,U02,RHF,233,1540.88,1199.09
2025-12-08,P001,U04,Export,244,1655.94,1264.25
2025-12-08,P012,U05,GMS,149,687.49,518.52
2025-12-08,P002,U05,GMS,323,1295.66,996.55
2025-12-08,P003,U05,GMS,204,1513.51,1124.46
2025-12-08,P007,U02,RHF,77,919.32,698.6
2025-12-08,P008,U07,Export,285,1080.77,697.15
2025-12-08,P004,U04,GMS,164,948.32,783.11
2025-12-08,P009,U01,Export,253,1109.65,793.42
2025-12-08,P002,U07,Export,180,744.59,544.78
2025-12-08,P012,U07,Export,12,56.71,40.99
2025-12-08,P011,U03,Export,149,361.29,263.1
2025-12-08,P006,U05,GMS,204,1142.43,822.98
2025-12-08,P002,U05,GMS,195,795.21,612.78
2025-12-08,P001,U08,Export,199,1312.68,1046.32
2025-12-08,P003,U05,GMS,203,1491.45,1120.05
2025-12-08,P008,U02,GMS,242,816.91,567.45
2025-12-08,P008,U07,GMS,142,480.34,356.47
2025-12-09,P011,U05,GMS,284,674.37,485.7
2025-12-09,P002,U05,GMS,112,464.6,363.88
2025-12-09,P011,U08,GMS,198,473.03,329.13
2025-12-09,P001,U07,GMS,201,1259.65,1057.16
2025-12-09,P012,U05,GMS,178,809.47,640.32
2025-12-09,P010,U03,GMS,194,615.71,416.05
2025-12-09,P006,U02,GMS,341,1837.75,1408.27
2025-12-09,P009,U03,RHF,193,866.39,570.81
2025-12-09,P003,U08,GMS,202,1388.19,1159.78
2025-12-09,P009,U08,Industrie,224,921.47,712.2
2025-12-09,P008,U02,Industrie,159,596.07,393.24
2025-12-09,P009,U08,Industrie,218,901.69,653.82
2025-12-09,P008,U06,GMS,147,529.11,352.49
2025-12-09,P005,U08,GMS,175,841.03,667.45
2025-12-09,P005,U06,GMS,58,291.05,207.06
2025-12-09,P003,U01,GMS,262,1859.94,1538.25
2025-12-09,P009,U05,GMS,222,973.41,678.05
2025-12-09,P003,U04,GMS,219,1520.97,1247.07
2025-12-09,P010,U07,GMS,156,453.46,334.54
2025-12-09,P002,U01,GMS,207,795.36,661.46
2025-12-09,P004,U04,GMS,154,880.94,742.88
2025-12-09,P012,U03,Export,276,1339.27,913.07
2025-12-09,P003,U08,RHF,244,1885.01,1419.05
2025-12-09,P012,U02,GMS,118,521.2,416.23
2025-12-09,P002,U02,Export,198,822.76,626.63
2025-12-09,P006,U03,Export,237,1392.09,1001.78
2025-12-09,P008,U04,GMS,219,778.17,530.67
2025-12-09,P006,U08,Industrie,220,1250.68,925.53
2025-12-09,P009,U01,Industrie,181,761.16,547.76
2025-12-09,P005,U05,GMS,158,757.42,562.74
2025-12-09,P002,U04,GMS,136,533.7,436.49
2025-12-09,P006,U03,Export,133,770.13,556.47
2025-12-09,P003,U06,GMS,228,1592.71,1344.88
2025-12-09,P001,U08,Export,172,1183.97,925.14
2025-12-09,P003,U07,Export,56,435.1,312.24
2025-12-09,P007,U02,Industrie,222,2463.38,2005.29
2025-12-09,P006,U01,GMS,250,1444.75,1061.06
2025-12-09,P008,U05,GMS,202,742.97,480.38
2025-12-09,P008,U07,GMS,203,723.45,488.08
2025-12-09,P003,U06,RHF,117,884.18,689.55
2025-12-09,P001,U04,GMS,234,1495.26,1246.73
2025-12-09,P010,U03,GMS,146,424.02,312.76
2025-12-09,P009,U04,RHF,155,695.07,473.16
2025-12-09,P008,U04,RHF,237,892.26,581.74
2025-12-09,P011,U06,Export,112,267.58,194.41
2025-12-10,P012,U08,GMS,318,1437.92,1111.78
2025-12-10,P001,U03,RHF,102,691.69,541.29
2025-12-10,P011,U01,RHF,191,458.48,336.28
2025-12-10,P006,U08,RHF,160,919.23,660.13
2025-12-10,P004,U08,GMS,278,1706.58,1298.76
2025-12-10,P010,U04,RHF,261,796.1,548.42
2025-12-10,P008,U04,Industrie,243,814.72,568.35
2025-12-10,P003,U03,Industrie,174,1338.5,951.66
2025-12-10,P004,U08,GMS,289,1835.27,1370.08
2025-12-10,P010,U02,Industrie,154,461.68,340.63
2025-12-10,P009,U06,GMS,209,853.85,618.67
2025-12-10,P002,U06,Industrie,201,748.9,612.53
2025-12-10,P007,U05,RHF,105,1270.93,1020.63
2025-12-10,P011,U05,Export,196,478.42,340.41
2025-12-10,P002,U04,GMS,82,305.91,255.19
2025-12-10,P012,U07,Industrie,299,1333.76,1039.46
2025-12-10,P001,U07,GMS,200,1342.73,1080.69
2025-12-10,P010,U01,RHF,73,233.47,150.73
2025-12-10,P012,U06,RHF,176,820.62,609.24
2025-12-10,P003,U01,Export,191,1423.48,1095.2
2025-12-10,P003,U03,GMS,47,328.51,260.19
2025-12-10,P003,U06,GMS,130,997.09,754.17
2025-12-10,P009,U04,RHF,135,599.04,409.6
2025-12-10,P012,U01,GMS,254,1213.67,842.07
2025-12-10,P007,U08,RHF,137,1654.4,1227.9
2025-12-10,P003,U08,Export,140,1069.77,830.31
2025-12-10,P011,U07,Export,208,514.93,360.68
2025-12-10,P004,U05,GMS,174,1079.93,802.15
2025-12-10,P002,U01,RHF,172,697.37,531.31
2025-12-10,P004,U01,Industrie,206,1334.2,957.84
2025-12-10,P007,U04,GMS,45,504.7,424.7
2025-12-10,P003,U06,GMS,142,1106.71,781.91
2025-12-10,P008,U06,Industrie,151,505.93,352.97
2025-12-10,P011,U05,GMS,143,336.08,252.87
2025-12-10,P009,U01,GMS,207,905.5,603.98
2025-12-10,P010,U03,Export,296,929.14,619.73
2025-12-10,P005,U03,Industrie,267,1361.54,967.7
2025-12-10,P009,U04,GMS,147,599.04,462.42
2025-12-10,P003,U01,GMS,168,1234.47,962.88
2025-12-10,P004,U07,GMS,128,735.72,629.55
2025-12-11,P007,U06,RHF,205,2545.59,1916.01
2025-12-11,P002,U01,GMS,157,623.95,490.84
2025-12-11,P001,U05,GMS,218,1463.53,1189.63
2025-12-11,P004,U03,GMS,240,1532.29,1127.9
2025-12-11,P010,U01,Export,101,317.69,223.49
2025-12-11,P004,U04,GMS,133,858.11,617.12
2025-12-11,P002,U06,GMS,216,862.31,653.57
2025-12-11,P008,U02,RHF,145,545.45,346.07
2025-12-11,P009,U08,Export,138,616.28,407.82
2025-12-11,P003,U01,RHF,179,1357.3,1013.07
2025-12-11,P011,U07,GMS,71,162.78,126.01
2025-12-11,P010,U02,RHF,118,375.84,243.11
2025-12-11,P005,U08,GMS,154,814.94,575.72
2025-12-11,P002,U04,Export,258,1074.54,802.46
2025-12-11,P002,U01,Export,208,861.78,631.06
2025-12-11,P007,U08,GMS,118,1347.53,1057.73
2025-12-11,P012,U02,GMS,151,663.76,542.74
2025-12-11,P008,U03,Export,173,627.06,436.18
2025-12-11,P009,U01,Export,143,641.16,443.48
2025-12-11,P011,U05,Export,242,602.62,413.81
2025-12-11,P011,U08,GMS,245,599.52,405.95
2025-12-11,P004,U04,GMS,248,1485.99,1192.9
2025-12-11,P003,U04,RHF,188,1453.05,1040.15
2025-12-11,P012,U07,Export,118,557.51,406.39
2025-12-11,P010,U08,Industrie,72,224.58,158.69
2025-12-11,P007,U02,GMS,41,510.39,372.49
2025-12-11,P005,U03,RHF,287,1548.43,1094.82
2025-12-11,P004,U02,RHF,211,1358.93,964.27
2025-12-11,P012,U01,GMS,201,922.84,671.22
2025-12-11,P003,U01,GMS,160,1173.11,921.88
2025-12-11,P012,U01,GMS,121,568.34,428.62
2025-12-11,P012,U06,GMS,123,531.84,413.44
2025-12-11,P006,U05,GMS,107,594.1,428.43
2025-12-11,P008,U07,RHF,145,550.64,346.34
2025-12-11,P007,U08,Industrie,119,1345.53,1127.42
2025-12-11,P003,U04,Export,172,1320.08,955.37
2025-12-11,P001,U06,GMS,293,1780.22,1608.87
2025-12-11,P005,U04,GMS,237,1174.47,880.64
2025-12-11,P004,U06,GMS,204,1217.41,992.18
2025-12-12,P010,U05,RHF,178,554.84,386.61
2025-12-12,P002,U03,GMS,190,744.14,618.52
2025-12-12,P003,U04,GMS,231,1626.73,1281.93
2025-12-12,P002,U08,RHF,104,421.51,331.38
2025-12-12,P003,U06,GMS,193,1360.29,1094.0
2025-12-12,P008,U02,Industrie,304,1080.32,736.19
2025-12-12,P007,U01,GMS,69,785.8,639.31
2025-12-12,P011,U07,GMS,134,317.63,228.35
2025-12-12,P012,U05,GMS,87,400.08,292.45
2025-12-12,P002,U07,RHF,142,593.75,455.27
2025-12-12,P001,U03,RHF,312,2088.82,1648.28
2025-12-12,P011,U01,Export,211,518.45,354.58
2025-12-12,P008,U06,GMS,145,530.74,347.92
2025-12-12,P001,U07,GMS,161,979.41,874.34
2025-12-12,P012,U01,GMS,168,777.92,558.35
2025-12-12,P010,U03,GMS,230,667.39,471.25
2025-12-12,P008,U05,GMS,133,468.22,315.31
2025-12-12,P002,U07,Export,241,990.33,775.11
2025-12-12,P004,U04,GMS,224,1298.06,1023.9
2025-12-12,P001,U07,RHF,119,811.68,622.66
2025-12-12,P001,U06,RHF,42,278.36,218.62
2025-12-12,P007,U06,GMS,139,1593.65,1252.43
2025-12-12,P005,U02,GMS,102,518.17,381.06
2025-12-12,P009,U05,GMS,206,911.79,602.25
2025-12-12,P005,U01,GMS,84,450.44,309.12
